img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability
Tintoretto14.jpg,1884,0.8416,21.014,7.226,6.649,73.1,4.891,86.493,64.357,51.424,28.471,8.152,11.906,0.06346,0.447,0.3393,52.191,51.07,48.52,21.014,7.635,8.106,0.03819,0.2389,0.2046,56.891,14.98,-0.05633,-0.04936,21.061,0.445,0.3852,0.36,-2.94,-1.186,-1.411,0.01373,1.348,2.527,0.7125,0.7959,0.0003095,90.142,3.931,4.046,0.0001792,1.533E-05
Titian10.jpg,1877,0.833,23.115,7.478,6.516,82.063,4.967,93.969,66.994,48.655,29.893,9.069,15.284,0.06272,0.531,0.3687,62.002,55.274,44.407,23.115,7.34,9.494,0.04044,0.1582,0.2429,54.939,12.198,-0.0592,-0.01465,16.752,0.4158,0.4563,0.3988,-2.905,-1.366,-1.458,0.01026,1.369,2.368,0.7443,0.8005,0.0002941,88.946,4.38,4.421,0.0001681,1.838E-05
Zurbaran9.jpg,1593,0.5557,15.198,6.36,6.323,61.681,4.965,47.78,26.378,17.76,12.718,8.228,9.263,0.05551,0.5528,0.1877,49.562,31.474,24.922,15.198,12.383,11.995,0.07136,0.2587,0.1941,68.783,13.505,-0.004394,0.06738,20.388,0.4441,0.4212,0.3909,-2.814,-1.068,-1.122,0.01588,1.433,2.538,0.5998,0.7733,0.0002934,90.097,4.365,4.356,0.0001607,1.993E-05
Weingartner1.jpg,1539,1.988,16.791,7.432,8.417,91.062,5.265,154.528,125.135,85.744,54.359,7.441,26.009,0.1211,0.5012,0.6224,41.711,45.138,56.677,16.791,11.094,17.334,0.1335,0.2606,0.1626,15.902,7.187,0.0009766,-0.03592,17.779,0.5754,0.4435,0.4295,-2.551,-1.24,-1.299,0.002757,1.608,2.567,0.7563,0.8153,0.000318,96.349,4.333,4.47,0.0001717,1.55E-05
Veronese9.jpg,1816,0.7734,16.096,6.413,5.189,48.55,4.449,59.486,49.211,39.602,20.689,3.043,7.117,0.1751,0.2078,0.2373,50.113,35.167,20.55,16.096,6.74,12.347,0.2303,0.2156,0.1941,69.997,4.889,-0.001263,-0.02441,14.727,0.4343,0.3708,0.358,-2.752,-1.313,-1.347,0.003489,1.32,2.494,0.725,0.7725,0.0002456,83.844,4.524,4.448,0.000145,2.171E-05
Zurbaran8.jpg,1847,0.8037,17.053,7.322,5.859,68.359,6.388,77.537,65.491,53.612,28.153,3.144,8.925,0.07765,0.3107,0.3076,47.158,39.491,29.716,17.053,7.889,9.228,0.1295,0.1545,0.1841,68.59,10.659,-0.05286,0.006836,10.004,0.4647,0.4183,0.3934,-2.928,-1.444,-1.418,0.005445,1.286,2.484,0.7325,0.7664,0.0003256,84.354,4.351,4.342,0.000136,1.77E-05
Wissing5.jpg,1840,0.7969,8.969,6.625,3.655,40.283,4,70.411,51.908,39.841,23.198,6.449,10.828,0.06578,0.4327,0.2761,24.411,19.755,17.387,8.969,3.21,4.438,0.01787,0.1058,0.09573,58.256,7.491,0.02451,0.02832,6.263,0.4702,0.4528,0.4312,-2.801,-1.366,-1.349,0.003182,1.46,2.427,0.7593,0.8003,0.0003263,95.229,4.532,4.473,0.0001711,1.201E-05
Watts3.jpg,1490,0.4551,19.107,7.314,6.909,61.456,6.102,88.074,55.295,46.521,26.075,13.81,9.978,0.9605,0.4942,0.3493,58.946,42.195,15.777,19.107,5.25,17.96,0.1124,0.1023,0.2268,52.331,11.285,0.04936,-0.02734,27.881,0.4941,0.4356,0.4081,-2.605,-1.191,-1.298,0.004129,1.489,2.552,0.7013,0.7994,0.0002843,92.093,4.432,4.504,0.0001466,1.326E-05
ToulouseLautrec2.jpg,1802,1.316,16.028,7.34,8.148,79.48,6.325,123.335,110.871,72.999,46.88,-0.9497,23.18,0.153,0.4431,0.5102,55.37,37.12,33.564,16.028,13.544,8.342,0.08751,0.1045,0.2028,33.05,5.33,-0.02637,-0.003856,12.353,0.5268,0.4504,0.4294,-2.501,-1.364,-1.269,0.001346,1.49,2.564,0.7598,0.8425,0.0002886,95.072,4.472,4.524,0.0001103,1.52E-05
Pontormo1.jpg,1779,0.7373,19.069,7.632,7.316,101.854,5.67,113.101,96.306,70.526,41.423,3.052,17.449,0.1313,0.3832,0.4515,54.231,47.239,42.156,19.069,11.136,11.048,0.08643,0.2004,0.2071,48.943,6.405,0.02848,0.01465,11.606,0.5215,0.4612,0.4559,-2.868,-1.462,-1.451,0.00305,1.392,2.503,0.8115,0.824,0.000265,96.147,4.421,4.484,0.0001511,1.815E-05
Rousseau9.jpg,1738,0.6973,24.039,7.69,9.124,129.39,5.884,100.433,108.714,97.383,43.863,-4.836,5.474,0.2525,0.2648,0.4478,61.576,59.712,63.211,24.039,3.996,13.051,0.1522,0.1424,0.2401,60.329,7.904,-0.03922,0.004883,12.796,0.5517,0.4001,0.3995,-2.695,-1.511,-1.404,0.004113,1.523,2.48,0.638,0.846,0.0004539,90.802,4.142,4.394,0.0001621,1.559E-05
Monet30.jpg,1626,1.701,12.821,6.88,7.792,50.191,6.971,171.789,174.071,165.969,70.596,-1.773,3.927,0.3538,0.1548,0.7185,36.033,34.939,37.517,12.821,4.844,12.264,0.285,0.1029,0.1254,19.217,11.848,-0.02246,-0.05482,17.667,0.6152,0.4767,0.4591,-2.281,-1.028,-1.067,0.008542,1.616,2.67,0.7624,0.8373,0.0002265,90.784,4.387,4.458,0.0001378,9.512E-06
Renoir1.jpg,1671,0.6318,14.635,7.253,6.242,78.613,6.383,130.892,131.636,117.177,54.269,-2.449,7.598,0.18,0.2024,0.5395,40.254,36.773,36.975,14.635,4.194,11.886,0.1905,0.1505,0.1367,25.012,8.826,0.01005,0.04297,10.655,0.4968,0.4844,0.446,-2.786,-1.429,-1.496,0.002633,1.441,2.469,0.7701,0.8383,0.0002815,95.391,4.522,4.521,0.0001219,1.186E-05
Sanzio5.jpg,1756,0.7148,17.889,7.694,6.062,73.634,6.607,77.768,70.32,63.085,30.04,2.616,5.971,0.1247,0.3856,0.3353,45.443,42.409,43.255,17.889,8.02,11.841,0.2584,0.1931,0.1759,36.939,16.405,0.01776,0.08008,7.942,0.5296,0.3887,0.3715,-2.86,-1.425,-1.464,0.007746,1.404,2.413,0.7384,0.7918,0.0003076,94.841,4.525,4.482,0.0001574,1.878E-05
Vasari2.jpg,1788,0.7461,29.552,7.758,8.365,150.238,6.523,102.727,92.738,98.66,39.566,7.018,-0.82,0.9281,0.4574,0.4687,75.361,73.833,77.609,29.552,9.05,15.079,0.2256,0.2907,0.2936,31.907,16.985,-0.06414,0.05566,12.73,0.4625,0.4463,0.4281,-3.065,-1.68,-1.577,0.001247,1.376,2.4,0.772,0.8276,0.0003695,97.342,4.523,4.498,0.0001663,1.718E-05
VanGogh1.jpg,1834,1.264,19.42,7.587,14.479,107.116,6.365,76.081,92.382,110.025,38.018,0.4459,-11.95,0.5494,0.3872,0.4602,45.975,48.06,50.584,19.42,8.373,20.192,0.1603,0.1952,0.2009,30.816,13.491,-0.03223,0.05926,14.045,0.5734,0.5646,0.5541,-2.139,-1.147,-1.075,0.004732,1.631,2.713,0.8096,0.8461,0.0003787,95.842,4.446,4.515,9.704E-05,1.249E-05
Panini1.jpg,1754,1.403,23.738,7.685,7.843,99.434,5.831,122.286,119.039,87.805,48.638,-2.99,17.587,0.1831,0.4056,0.4909,54.593,59.659,66.043,23.738,4.086,13.639,0.09718,0.3088,0.221,19.493,16.428,0.01465,-0.08082,11.413,0.5015,0.4026,0.3825,-2.684,-1.407,-1.367,0.004729,1.414,2.522,0.6765,0.8286,0.0003021,91.907,3.957,4.352,0.0001453,1.47E-05
Millet7.jpg,1738,0.6973,24.076,7.119,4.955,47.5,5.69,95.539,75.261,54.393,32.286,6.212,13.932,0.0213,0.4388,0.3748,64.285,58.296,27.531,24.076,5.264,18.163,0.1042,0.09944,0.2521,46.371,23.871,-0.01681,0.1182,10.477,0.512,0.4101,0.3662,-2.973,-1.385,-1.466,0.007885,1.16,2.431,0.7991,0.7785,0.0003013,85.044,4.437,4.362,0.0001381,1.6E-05
Rusinol3.jpg,1855,1.232,18.473,7.163,9.443,78.069,4.831,89.849,62.363,51.81,28.36,10.62,11.064,0.03857,0.4407,0.3524,49.921,43.072,34.429,18.473,4.781,6.75,0.03197,0.112,0.1958,62.979,15.284,0.0009766,-0.07641,9.202,0.6267,0.4811,0.4742,-2.321,-1.334,-1.214,0.002091,1.507,2.568,0.7444,0.8198,0.0002578,85.224,4.24,4.395,0.00012,1.353E-05
Turner3.jpg,1784,1.347,15.269,6.233,3.644,35.793,4.52,29.431,32.637,25.416,12.196,-2.414,3.611,0.3961,0.348,0.1334,38.555,35.716,22.866,15.269,2.563,8.634,0.1391,0.1902,0.1497,72.274,14.839,0.07031,0.02368,31.833,0.4529,0.461,0.3806,-2.649,-1.241,-1.302,0.007398,1.384,2.455,0.6037,0.7418,0.0002974,74.925,4.066,4.283,0.0001937,1.403E-05
vandeVeldeYounger1.jpg,1878,1.199,20.692,7.137,4.741,58.088,5.353,163.946,169.246,176.215,68.581,0.4472,-3.609,0.6006,0.2064,0.7305,47.129,53.484,66.491,20.692,3.541,13.723,0.2432,0.1948,0.2111,4.738,17.186,0.008789,-0.08548,10.984,0.5118,0.2125,0.2048,-2.682,-1.252,-1.214,0.004436,1.378,2.465,0.3963,0.6782,0.000396,72.641,4.231,4.438,0.0004354,2.485E-05
Monet6.jpg,1804,1.313,15.501,6.764,5.028,51.371,6.031,171.115,167.217,145.93,68.104,-1.936,11.932,0.1634,0.1942,0.6845,38.955,41.916,50.904,15.501,5.695,8.677,0.1035,0.1272,0.1544,35.166,18.977,0.01562,-0.09359,9.313,0.4805,0.3657,0.3292,-2.77,-1.279,-1.359,0.002825,1.171,2.559,0.7157,0.7787,0.0002222,91.341,4.472,4.5,0.000187,1.684E-05
vanRuisdael6.jpg,1552,1.939,16.514,6.95,6.35,43.219,5.975,129.371,131.265,127.229,54.109,-1.3,2.153,0.2974,0.1196,0.5305,40.229,40.39,45.934,16.514,1.851,7.782,0.2515,0.1275,0.1608,8.729,13.431,0.01074,-0.06629,19.414,0.6262,0.3783,0.3686,-2.544,-1.092,-1.219,0.00746,1.328,2.675,0.6561,0.7548,0.0002953,71.275,3.34,3.776,0.0001405,9.233E-06
vanRuisdael2.jpg,1900,1.169,16.659,7.281,4.949,44.705,5.266,94.68,92.953,85.409,38.859,-0.1219,5.05,0.1655,0.2478,0.3924,35.665,40.243,46.609,16.659,2.418,9.023,0.1662,0.2115,0.1541,16.832,15.772,0.04102,0.06735,13.892,0.4505,0.3667,0.3168,-2.684,-1.119,-1.312,0.005413,1.34,2.569,0.6887,0.8078,0.0002177,94.855,4.076,4.353,0.0001573,1.531E-05
Morisot1.jpg,1798,0.7559,13.567,7.212,5.934,73.628,5.189,136.24,133.231,109.606,54.982,-3.08,13.193,0.1584,0.2112,0.5408,38.168,33.844,32.546,13.567,2.673,4.379,0.05349,0.07302,0.1415,25.601,6.765,-0.00646,0.0332,8.23,0.5504,0.4943,0.483,-2.68,-1.284,-1.336,0.001739,1.451,2.508,0.8286,0.8571,0.0002334,97.064,4.527,4.539,0.0001422,9.824E-06
Rigaud1.jpg,1816,0.7734,21.45,7.691,8.375,101.243,5.793,115.896,81.301,67.763,37.864,13.126,15.015,0.04802,0.4992,0.4605,52.69,56.779,53.671,21.45,13.143,11.518,0.08466,0.2616,0.2017,43.752,7.588,0.02904,0.02441,14.104,0.458,0.4113,0.4108,-2.576,-1.404,-1.314,0.001586,1.409,2.536,0.6986,0.8189,0.0003122,92.89,4.539,4.502,0.0001574,2.102E-05
Reynolds15.jpg,1865,0.8213,13.25,7.082,5.039,48.124,5.984,72.749,72.456,67.121,30.3,-0.6699,3.373,0.2263,0.1962,0.3045,31.509,31.957,30.248,13.25,4.529,4.484,0.2183,0.1091,0.1225,57.037,8.711,0.04221,0.01074,8.158,0.5216,0.4841,0.4667,-2.758,-1.204,-1.309,0.007214,1.42,2.476,0.8408,0.8096,0.0002358,88.649,4.526,4.48,0.0001217,1.15E-05
Vernet1.jpg,1813,1.298,23.054,7.742,6.225,75.38,6.881,81.149,91.352,73.018,36.529,-6.996,9.162,0.3162,0.3683,0.3698,60.037,56.796,52.516,23.054,6.412,10.978,0.1646,0.2257,0.2212,53.562,19.131,-0.09473,0.01331,16.042,0.4917,0.321,0.3,-2.739,-1.381,-1.379,0.001692,1.401,2.466,0.5751,0.8091,0.0003484,88.024,4.12,4.387,0.0001401,1.361E-05
Sisley6.jpg,1834,1.264,14.697,7.244,7.989,88.691,5.594,150.513,148.168,132.9,60.884,-1.526,8.534,0.1781,0.1843,0.6093,37.997,38.013,42.289,14.697,1.96,10.25,0.1697,0.1135,0.1454,13.594,7.049,0.02246,-0.02716,8.486,0.5144,0.5306,0.457,-2.597,-1.231,-1.32,0.001854,1.594,2.578,0.7835,0.8258,0.000207,94.801,4.219,4.475,0.0001296,1.122E-05
Poussin5.jpg,1757,1.397,16.707,7.385,8.211,84.209,5.017,112.006,89.025,59.336,38.983,5.83,20.779,0.0975,0.5055,0.4415,40.944,41.431,39.113,16.707,5.308,9.956,0.07474,0.2018,0.162,31.091,10.722,-0.04297,0.03206,14.996,0.5229,0.4386,0.431,-2.65,-1.23,-1.33,0.003372,1.456,2.57,0.7615,0.84,0.0002415,94.702,4.514,4.494,0.0001303,1.212E-05
Monet41.jpg,1998,1.051,16.285,7.418,16.668,128.407,6.833,88.281,97.33,67.814,39.354,-8.686,15.583,0.2448,0.3638,0.3953,43.639,39.834,33.728,16.285,7.727,10.839,0.1223,0.1382,0.1584,34.357,2.333,-0.00293,-0.01129,2.035,0.6723,0.612,0.5989,-2.108,-1.067,-1.005,0.002028,1.806,2.722,0.8585,0.8732,0.0001787,99.252,4.135,4.404,8.741E-05,7.509E-06
vanSomerI1.jpg,1667,0.6279,7.979,6.265,3.74,35.785,5.281,68.593,47.541,36.146,21.753,7.838,11.253,0.06698,0.4644,0.2696,23.976,17.874,16.065,7.979,6.924,4.695,0.04829,0.1178,0.09348,86.298,2.704,-0.01166,0.006836,12.836,0.483,0.4408,0.4064,-2.841,-1.19,-1.299,0.00665,1.525,2.523,0.6672,0.7414,0.0003274,77.941,4.423,4.429,0.000183,1.556E-05
Renoir14.jpg,1841,0.7979,22.755,7.336,8.363,93.798,6.727,73.806,64.151,78.134,27.73,8.738,-7.374,0.7607,0.4279,0.3539,61.422,54.708,43.456,22.755,6.881,13.986,0.196,0.2144,0.2075,54.755,16.876,-0.06426,0.05469,14.18,0.4949,0.4479,0.4205,-2.835,-1.346,-1.45,0.003589,1.406,2.449,0.721,0.8031,0.0002701,91.565,4.365,4.379,0.0001359,1.308E-05
Rigaud3.jpg,1666,0.627,15.542,7.379,5.054,55.618,4.9,87.085,52.822,27.169,25.398,12.188,21.482,0.09529,0.6374,0.343,52.35,31.312,20.505,15.542,11.647,12.766,0.05779,0.2033,0.2045,46.094,19.63,0.09813,-0.001953,17.805,0.4128,0.4475,0.387,-2.761,-1.272,-1.336,0.003504,1.402,2.495,0.7837,0.779,0.0002936,90.374,4.437,4.474,0.0001928,1.828E-05
Serov2.jpg,1752,1.407,19.923,7.504,7.104,104.416,6.212,109.338,109.937,122.632,46.305,4.081,-6.522,0.6516,0.3006,0.527,46.993,50.36,59.722,19.923,5.835,16.725,0.2032,0.2249,0.1928,14.497,4.138,-0.02051,0.002747,12.553,0.4298,0.4544,0.4017,-2.897,-1.412,-1.439,0.003755,1.461,2.513,0.6871,0.7952,0.0003619,99.038,4.383,4.402,0.0001951,1.441E-05
Titian12.jpg,1818,0.7754,19.756,7.438,7.131,79.386,5.137,80.142,59.822,37.649,26.25,5.645,16.227,0.09281,0.5275,0.3163,56.965,44.344,31.124,19.756,7.22,11.466,0.1017,0.1712,0.2211,41.064,11.136,-0.001259,0.05566,10.925,0.4853,0.4374,0.4357,-2.802,-1.291,-1.339,0.003801,1.39,2.529,0.8124,0.8225,0.0002384,96.84,4.505,4.478,0.0001428,1.503E-05
Renoir15.jpg,1835,0.792,16.249,7.406,7.175,90.857,6.368,159.587,139.782,128.437,59.37,6.157,9.04,0.03696,0.2512,0.6425,48.871,41.626,45.828,16.249,6.691,11.93,0.1403,0.152,0.1742,30.925,6.778,0.01048,0.03223,5.16,0.5628,0.5351,0.5041,-2.781,-1.223,-1.373,0.004368,1.455,2.524,0.8294,0.8299,0.0002682,98.27,4.307,4.427,0.0001283,1.232E-05
Sorolla3.jpg,1862,1.222,21.003,7.56,9.212,102.491,6.622,82.748,83.116,75.419,34.246,-1.071,4.335,0.2813,0.3137,0.3555,56.365,49.682,43.269,21.003,5.789,8.825,0.2416,0.2382,0.2043,42.601,10.986,-0.04688,0.02864,12.851,0.5221,0.4782,0.4447,-2.587,-1.24,-1.26,0.001822,1.499,2.539,0.7535,0.8445,0.0002875,95.609,4.307,4.465,0.0001255,1.357E-05
Rigaud5.jpg,1848,0.8047,11.717,6.433,5.002,33.869,5.615,52.685,35.849,26.539,15.799,6.607,9.017,0.05684,0.4589,0.2117,38.773,24.261,12.925,11.717,7.393,10.211,0.1396,0.1954,0.1474,91.098,5.659,-0.007282,-0.02734,11.061,0.5393,0.4122,0.4042,-2.951,-1.228,-1.417,0.02663,1.516,2.496,0.8475,0.7409,0.0003233,61.227,4.463,4.348,0.000154,1.319E-05
vanBaburen1.jpg,1882,0.8379,23.28,7.149,7.624,65.667,4.019,91.832,65.434,43.281,28.819,8.359,16.911,0.06937,0.5108,0.3601,68.606,53.75,33.25,23.28,5.926,13.099,0.01787,0.1056,0.269,56.792,21.304,-0.06294,-0.08594,23.999,0.4471,0.3833,0.3329,-2.812,-1.215,-1.388,0.007901,1.327,2.561,0.7885,0.8004,0.0001956,85.301,4.515,4.432,0.000147,1.641E-05
Rembrandt3.jpg,1893,0.8486,16.634,6.084,4.899,37.551,3.943,41.942,34.161,30.184,13.548,2.658,3.596,0.04667,0.179,0.165,49.472,36.467,30.269,16.634,4.978,6.209,0.08742,0.1563,0.1938,81.981,3.289,-0.01323,0.009766,13.15,0.469,0.4056,0.3915,-2.847,-1.248,-1.336,0.01177,1.377,2.46,0.8103,0.7121,0.0002036,71.417,4.489,4.314,0.0001618,1.634E-05
Stom3.jpg,1783,1.349,17.064,7.148,6.485,78.351,4.905,85.246,52.474,25.958,24.749,11.873,21.17,0.06137,0.6328,0.3349,52.198,37.611,18.927,17.064,8.395,16.154,0.04802,0.1953,0.2047,59.35,2.298,-0.005859,0.009881,17.58,0.5045,0.5034,0.4751,-2.694,-1.414,-1.323,0.001297,1.376,2.553,0.7598,0.8129,0.0002926,91.032,4.476,4.502,0.0001436,1.51E-05
Renoir20.jpg,1842,1.252,16.654,7.443,10.582,121.991,4.856,145.128,125.21,98.69,53.242,3.974,17.419,0.09162,0.3397,0.5705,41.233,43.586,42.41,16.654,4.14,8.898,0.06165,0.1522,0.1607,32.671,7.954,0.0293,0.02689,9.657,0.6007,0.5836,0.5769,-2.603,-1.264,-1.278,0.001424,1.566,2.615,0.7875,0.8841,0.0001938,97.515,4.428,4.542,0.0001253,7.684E-06
Reynolds2.jpg,1866,0.8223,14.392,7.164,4.391,45.678,5.025,82.581,76.795,62.231,32.326,-0.2884,9.426,0.1352,0.2432,0.3254,37.655,33.883,28.38,14.392,2.959,4.924,0.04599,0.1022,0.1469,48.889,13.457,-0.06057,-0.0293,11.901,0.4515,0.4179,0.3812,-2.815,-1.235,-1.347,0.00667,1.322,2.489,0.7277,0.8131,0.00027,90.151,4.461,4.483,0.0001469,1.568E-05
Sisley8.jpg,1742,1.426,31.349,7.452,5.778,74.618,5.382,145.935,133.623,121.087,54.802,3.093,8.867,0.0545,0.2596,0.5742,77.186,79.094,83.093,31.349,4.416,9.579,0.06884,0.2077,0.3019,30.568,25.517,0.01465,-0.1267,13.379,0.4836,0.2398,0.2287,-2.923,-1.466,-1.46,0.002446,1.328,2.493,0.5566,0.7885,0.0003505,90.539,4.079,4.263,0.0002736,1.949E-05
Shishkin1.jpg,1697,1.522,20.38,7.586,12.042,115.788,4.393,130.949,79.002,30.507,38.034,17.494,34.736,0.07963,0.7747,0.5136,67.62,44.637,35.313,20.38,10.496,17.492,0.02472,0.1731,0.2652,50.856,9.999,-0.01758,-0.04681,14.976,0.5873,0.6025,0.571,-2.404,-1.301,-1.181,0.002138,1.567,2.605,0.8162,0.846,0.0002529,92.623,4.216,4.365,0.000111,1.025E-05
Poussin14.jpg,1765,1.382,20.268,7.535,6.097,80.133,4.847,111.165,69.678,31.289,33.211,14.256,28.826,0.08432,0.7747,0.4393,57.409,49.642,37.156,20.268,10.66,12.721,0.0625,0.1956,0.2208,58.616,15.639,0.02246,0.0749,20.727,0.5218,0.4659,0.4491,-2.799,-1.454,-1.426,0.001999,1.432,2.48,0.7444,0.7994,0.0003292,91.819,4.306,4.397,0.0001883,1.809E-05
Repin5.jpg,1751,0.71,18.729,7.274,6.205,68.635,5.309,85.844,72.651,36.564,30.668,0.8911,22.106,0.1248,0.5167,0.3392,52.139,44.965,21.259,18.729,5.339,16.67,0.08101,0.2474,0.2035,59.319,7.187,0.03508,0.007812,16.816,0.5103,0.526,0.4814,-2.635,-1.402,-1.357,0.001773,1.284,2.491,0.7844,0.8365,0.0002642,86.419,4.485,4.495,0.0001177,1.294E-05
Reynolds3.jpg,1805,0.7627,21.502,7.203,11.42,110.709,6.225,67.351,58.121,47.187,24.231,2.787,7.494,0.9846,0.3943,0.2802,57.237,50.508,43.339,21.502,3.999,15.303,0.2421,0.207,0.219,57.474,9.039,-0.03265,-0.03125,14.938,0.5267,0.5295,0.4789,-2.541,-1.273,-1.262,0.002083,1.557,2.528,0.7655,0.8392,0.0002246,91.915,4.513,4.504,0.000104,1.226E-05
Parmigianino3.jpg,1660,0.6211,24.525,7.673,10.215,124.959,6.05,105.696,84.898,80.572,37.077,8.94,6.204,0.9953,0.3798,0.4348,63.765,60.863,61.037,24.525,6.996,12.182,0.1726,0.1996,0.2403,56.52,1.661,-0.004717,-0.006836,15.844,0.4383,0.3844,0.3824,-2.689,-1.454,-1.251,0.004398,1.481,2.508,0.6937,0.8259,0.0004002,95.02,4.347,4.468,0.0001511,1.988E-05
vanRuisdael3.jpg,1762,1.388,18.806,7.447,7.231,73.38,5.207,90.862,85.439,75.05,35.892,1.218,7.51,0.1115,0.3331,0.3783,40.751,46.652,52.289,18.806,4.244,9.165,0.1309,0.2002,0.1774,40.626,15.641,0.03906,0.06775,17.614,0.5193,0.4592,0.4321,-2.643,-1.204,-1.241,0.002259,1.469,2.583,0.752,0.812,0.0002395,93.311,4.38,4.481,0.0001534,1.265E-05
Zoffany6.jpg,1842,0.7988,22.718,7.536,4.248,67.731,4.8,102.96,83.414,53.003,35.649,3.714,20.433,0.103,0.5453,0.4038,61.936,54.024,44.298,22.718,5.753,8.094,0.0323,0.1566,0.2429,43.073,15.342,0.05379,-0.05469,21.254,0.385,0.3908,0.3526,-3.19,-1.564,-1.652,0.001618,1.186,2.34,0.7508,0.7637,0.0003417,92.403,4.484,4.424,0.0002088,2.226E-05
Velazquez8.jpg,1833,1.266,20.79,6.926,7.426,87.551,5.061,62.614,49.094,23.576,20.808,2.743,16.073,0.1207,0.527,0.2476,61.166,47.685,29.443,20.79,5.272,17.284,0.09179,0.2536,0.2387,66.79,2.406,0.005859,0.01051,11.551,0.3932,0.3704,0.3558,-2.777,-1.296,-1.355,0.002016,1.538,2.464,0.7709,0.7906,0.000258,93.206,4.497,4.477,0.0001386,1.975E-05
Monet25.jpg,1786,1.344,25.551,7.537,9.226,83.611,4.758,131.851,128.502,86.07,51.894,-5.391,23.166,0.1615,0.3903,0.5202,66.571,63.404,58.56,25.551,2.295,12.212,0.02599,0.1626,0.2571,32.632,9.906,-0.009766,-0.04856,11.29,0.4558,0.4239,0.3701,-2.289,-1.172,-1.145,0.002939,1.389,2.616,0.591,0.8183,0.0001962,88.977,4.448,4.527,0.0001415,1.142E-05
Watteau4.jpg,1866,1.216,20.829,7.487,15.531,103.323,5.688,75.537,67.622,39.242,28.07,-0.8931,17.328,0.1229,0.4639,0.3013,52.869,50.008,31.253,20.829,5.622,12.685,0.07726,0.1903,0.2101,40.294,14.132,0.05957,-0.038,13.231,0.5715,0.5014,0.4918,-2.444,-0.9361,-1.068,0.01207,1.655,2.732,0.8481,0.8621,0.0001749,96.338,4.328,4.457,9.813E-05,1.157E-05
vanDyck14.jpg,1824,0.7812,17.061,7.483,6.712,67.022,5.588,95.394,80.669,66.541,35.056,4.753,11.16,0.09835,0.3968,0.3854,39.958,42.461,47.516,17.061,7.945,11.033,0.1569,0.2693,0.1555,43.822,0.637,-0.00125,-0.00293,12.368,0.4618,0.4623,0.4103,-2.591,-1.205,-1.235,0.00639,1.442,2.553,0.67,0.8104,0.0002811,91.436,4.426,4.472,0.000146,1.888E-05
Ricci1.jpg,1872,1.205,10.141,6.875,3.726,42.405,4.301,89.872,66.41,47.492,30.006,7.438,15.458,0.07698,0.4762,0.3525,27.457,23.011,20.031,10.141,4.731,4.763,0.02403,0.107,0.1075,30.302,4.01,0.02004,-0.0005889,7.064,0.5147,0.3652,0.3443,-2.801,-1.386,-1.418,0.002081,1.452,2.483,0.6949,0.7926,0.0003151,95.733,4.417,4.466,0.0002117,1.794E-05
Poussin8.jpg,1827,1.275,20.127,7.763,7.832,97.803,6.4,102.748,91.211,65.177,38.611,1.744,17.083,0.1519,0.4994,0.4175,44.306,50.685,55.548,20.127,8.283,10.919,0.1239,0.2916,0.1811,34.54,14.634,0.006836,0.07285,15.432,0.5451,0.362,0.3534,-2.77,-1.389,-1.35,0.001298,1.438,2.579,0.7729,0.832,0.0002394,94.901,4.429,4.517,0.0001445,1.431E-05
Zurbaran7.jpg,1732,1.446,21.245,7.505,5.971,97.338,6.069,87.822,67.646,46.706,29.808,6.164,15.83,0.1385,0.5419,0.3682,66.273,47.097,41.234,21.245,12.872,15.375,0.1605,0.193,0.2481,39.525,12.481,0.03809,0.04944,20,0.4227,0.4346,0.3974,-2.902,-1.565,-1.523,0.003061,1.306,2.473,0.7416,0.806,0.0004301,96.292,4.417,4.446,0.0001803,2.519E-05
MerrittChase8.jpg,1502,0.4668,12.897,6.7,2.897,27.062,5.31,64.196,63.983,54.441,26.356,-1.778,5.763,0.1768,0.1663,0.2577,29.33,29.589,24.79,12.897,2.33,3.85,0.08898,0.0815,0.1178,49.921,8.673,-0.01883,0.03906,21.517,0.5457,0.4545,0.4397,-2.995,-0.9405,-1.159,0.003362,1.134,2.698,0.823,0.7104,0.0003123,91.273,4.421,4.167,0.0001428,1.339E-05
Veronese8.jpg,1500,2.151,24.767,7.784,13.076,166.237,6.585,113.578,96.426,89.726,41.328,6.188,6.273,0.01118,0.2878,0.4544,64.764,60.506,50.679,24.767,7.859,9.07,0.1694,0.1636,0.248,31.122,3.011,0.01367,0.006303,21.878,0.6345,0.5209,0.5122,-2.677,-1.35,-1.294,0.006101,1.541,2.633,0.7698,0.8355,0.0004115,98.416,3.846,4.299,0.0001752,9.571E-06
