img_file,Image size (pixels)_abs_diff,Image size (pixels)_percent_diff,Aspect ratio_abs_diff,Aspect ratio_percent_diff,RMS contrast_abs_diff,RMS contrast_percent_diff,Luminance entropy_abs_diff,Luminance entropy_percent_diff,Complexity_abs_diff,Complexity_percent_diff,Edge density_abs_diff,Edge density_percent_diff,Color entropy_abs_diff,Color entropy_percent_diff,mean R channel_abs_diff,mean R channel_percent_diff,mean G channel_abs_diff,mean G channel_percent_diff,mean B channel (RGB)_abs_diff,mean B channel (RGB)_percent_diff,mean L channel_abs_diff,mean L channel_percent_diff,mean a channel_abs_diff,mean a channel_percent_diff,mean b channel (Lab)_abs_diff,mean b channel (Lab)_percent_diff,mean H channel_abs_diff,mean H channel_percent_diff,mean S channel_abs_diff,mean S channel_percent_diff,mean V channel_abs_diff,mean V channel_percent_diff,std R channel_abs_diff,std R channel_percent_diff,std G channel_abs_diff,std G channel_percent_diff,std B channel_abs_diff,std B channel_percent_diff,std L channel_abs_diff,std L channel_percent_diff,std a channel_abs_diff,std a channel_percent_diff,std b channel (Lab)_abs_diff,std b channel (Lab)_percent_diff,std H channel_abs_diff,std H channel_percent_diff,std S channel_abs_diff,std S channel_percent_diff,std V channel_abs_diff,std V channel_percent_diff,Mirror symmetry_abs_diff,Mirror symmetry_percent_diff,DCM distance_abs_diff,DCM distance_percent_diff,DCM x position_abs_diff,DCM x position_percent_diff,DCM y position_abs_diff,DCM y position_percent_diff,Balance_abs_diff,Balance_percent_diff,CNN symmetry left-right_abs_diff,CNN symmetry left-right_percent_diff,CNN symmetry up-down_abs_diff,CNN symmetry up-down_percent_diff,CNN symmetry left-right & up-down_abs_diff,CNN symmetry left-right & up-down_percent_diff,Slope Redies_abs_diff,Slope Redies_percent_diff,Slope Spehar_abs_diff,Slope Spehar_percent_diff,Slope Mather_abs_diff,Slope Mather_percent_diff,Fourier sigma_abs_diff,Fourier sigma_percent_diff,2D Fractal dimension_abs_diff,2D Fractal dimension_percent_diff,3D Fractal dimension_abs_diff,3D Fractal dimension_percent_diff,Self-similarity (PHOG)_abs_diff,Self-similarity (PHOG)_percent_diff,Self-similarity (CNN)_abs_diff,Self-similarity (CNN)_percent_diff,Anisotropy_abs_diff,Anisotropy_percent_diff,Homogeneity_abs_diff,Homogeneity_percent_diff,1st-order EOE_abs_diff,1st-order EOE_percent_diff,2nd-order EOE_abs_diff,2nd-order EOE_percent_diff,Sparseness_abs_diff,Sparseness_percent_diff,Variability_abs_diff,Variability_percent_diff,,Pearson Correaltions
Lely5.jpg,615,33,0.0004,0,0.036000000000001,0,0.016,0,-0.394,7,-0.074999999999996,0,-0.022,0,0.037999999999997,0,0.001999999999995,0,0.114000000000004,0,0.006999999999998,0,0.038,0,-0.068999999999999,1,-0.00165,3,-0.0012,0,9.9999999999989E-05,0,0.055,0,0.091000000000001,0,0.088999999999999,0,0.036000000000001,0,-0.019,0,0.050000000000001,0,0.00084,2,0.0016,1,0.0002,0,-0.006,0,0.125,1,-0.00061,-2,-0.00025,-1,-0.117999999999999,1,-9.9999999999989E-05,0,-0.0007,0,-0.0001,0,-0.005,0,0.05,-3,-0.033,-2,-0.000231,9,0.01,1,0.004,0,0.0852,11,-0.0007,0,-5.38E-05,18,0.009,0,0,0,0.001,0,-2E-06,1,5.99999999999994E-08,0,,
Lely6.jpg,627,33,0.0009,0,0.09,1,-0.088,1,0.722,14,-0.094999999999999,0,0.002,0,0.018000000000001,0,0.004999999999995,0,0.079999999999998,0,-0.003,0,0.022,0,-0.041,0,-0.00043,1,0.0002,0,9.9999999999989E-05,0,0.157000000000004,0,0.189,1,0.245000000000001,1,0.09,1,-0.012,0,0.021,0,8.99999999999998E-05,1,0.00243,2,0.0006,0,-0.120999999999995,0,-0.165,7,0.000881,-10,0.000241,-3,-0.171999999999999,1,0.0038,1,0.0036,1,0.0041,1,-0.01,0,0.096,-8,0.073,-5,0.00308,13,0.079,6,0.008,0,-0.0063,1,-0.0034,0,-9.67E-05,31,0.752000000000009,1,0.001,0,-0.001,0,-4.20000000000002E-06,3,1.56E-06,9,,
Lely7.jpg,623,33,0.0004,0,0.042,0,0.012000000000001,0,-0.383999999999999,7,-0.055999999999997,0,0.028,1,0.053000000000012,0,0.008999999999986,0,0.037000000000006,0,0.008999999999993,0,0.027000000000001,0,-0.009,0,-0.00048,1,0,0,0.0002,0,0.093000000000004,0,0.115000000000002,0,0.145,1,0.042,0,0.009,0,0.052,0,0.0006,1,0.001,1,0.0003,0,-0.061,0,-0.017,1,0.000591,25,0.000241,-3,-0.042,0,-0.0005,0,0,0,-9.9999999999989E-05,0,-0.007,0,0.051,-4,-0.042,-3,-0.000118,6,-0.039,3,0.019,1,0.0256,3,9.9999999999989E-05,0,-4.71E-05,13,0.097999999999999,0,0,0,-0.001,0,-2.1E-06,1,-4.50000000000001E-07,3,,
Levitan1.jpg,554,33,-0.002,0,0.069999999999997,0,0.024,0,-0.28,4,-0.073,0,0.018000000000001,0,0.01400000000001,0,-0.003000000000014,0,0.010000000000019,0,-0.003,0,0.017,1,-0.006,0,-0.0028,0,0.0007,0,9.9999999999989E-05,0,0.162000000000006,0,0.170999999999999,0,0.143999999999991,0,0.069999999999997,0,0.035,1,0.040000000000003,0,9.9999999999989E-05,0,0.0017,1,0.0005,0,-0.036999999999999,0,-0.102,0,0.0002445,25,0.0005,0,0.079000000000001,1,0.0002,0,0.001,0,0.001,0,-0.007,0,0.017,-1,0.042,-4,5.00000000000001E-05,2,0.067,5,-0.078,3,0.028,5,-0.0013,0,-2.78E-05,10,-0.006,0,-0.002,0,0,0,-6.6E-06,2,-3.7E-07,2,,
Leyster1.jpg,640,33,0.0009,0,0.092000000000001,1,-0.063,1,0.21,3,-0.077999999999996,0,0.039,1,0.059000000000012,0,-0.055999999999997,0,0.073,0,-0.012999999999998,0,0.078,4,-0.058999999999999,0,-0.0015,1,-0.0003,0,0.0002,0,0.194000000000003,0,0.241,1,0.231000000000002,1,0.092000000000001,1,0.023,0,0.088,1,0.00076,2,0.0021,2,0.0008,0,-0.363,1,0.061999999999999,1,0.000274,4,0.00027,1,-0.092000000000001,1,-0.0001,0,9.9999999999989E-05,0,0.0007,0,-0.008,0,0.082,-7,0.017,-1,0.000346,24,0.131,8,0.02,1,0.0926,12,-0.0027,0,-6.13E-05,19,0.158999999999992,0,-0.001,0,-0.002000000000001,0,-1.49999999999998E-06,1,6.30000000000001E-07,4,,
Leyster2.jpg,635,33,0.001,0,0.061,0,-0.109,1,-0.051,1,-0.073999999999998,0,-0.068,1,0.004999999999995,0,-0.057000000000002,0,0.088000000000001,0,-0.018999999999998,0,0.054,5,-0.077,1,-0.0025,2,-0.0012,0,-9.9999999999989E-05,0,0.130000000000003,0,0.151000000000003,0,0.203999999999994,1,0.061,0,-0.025,1,0.012000000000001,0,0.0005,0,0.0009,1,0.0006,0,-0.129999999999995,0,0.047999999999998,0,0.00029,-2,0.00029,0,0.109999999999999,1,0.0003,0,0.0011,0,0.0019,0,-0.006,0,0.115,-9,-0.006,0,0.000311,12,0.026,2,0.02,1,0.0922,12,-0.002,0,-0.0001575,32,0.271000000000001,0,0.001,0,0,0,-2.89999999999999E-06,2,-2.00000000000001E-07,1,,
Leyster3.jpg,618,33,0.0004,0,0.077999999999999,1,0,0,-0.506,7,-0.126000000000005,0,0.01,0,0.027999999999992,0,-0.019999999999996,0,0.038000000000004,0,-0.003,0,0.036,0,-0.027999999999999,0,-0.00064,2,0.0012,0,9.9999999999989E-05,0,0.131999999999998,0,0.244,1,0.291,1,0.077999999999999,1,-0.007,0,0.061,1,-0.0002,0,0.0011,1,0.0005,0,-0.049000000000007,0,0.028000000000001,0,0,0,0.00025,1,-0.000999999999999,0,9.9999999999989E-05,0,-9.9999999999989E-05,0,0.0004,0,-0.006,0,0,0,-0.081,-6,-0.001493,37,0.019,1,0.014,1,0.0611,8,-0.0003,0,-0.0001051,26,-0.018000000000001,0,0.003,0,0.002,0,-3.2E-06,2,-1.5E-07,1,,
Liebermann1.jpg,578,33,-0.001,0,0.098000000000001,1,0.028000000000001,0,-0.208,3,-0.071999999999996,0,-0.065,1,-0.006,0,-0.002000000000002,0,0.052999999999997,0,-0.003,0,0.007,0,-0.0332,4,-0.0016,0,0.0006,0,9.9999999999989E-05,0,0.205999999999996,1,0.231000000000002,1,0.288,1,0.098000000000001,1,-0.009,0,-0.015,0,-0.003,1,-0.0007,1,0.0008,1,-0.236999999999995,0,0.026,0,0.00074,4,0,0,-0.063000000000001,1,-0.0007,0,0.0009,0,0.0005,0,-0.007,0,0.046,-4,-0.015,-1,0.000176,6,-0.01,1,0.005,0,0.0583,7,0.0023,0,-4.31E-05,19,0.932000000000002,1,0,0,0,0,-2.99999999999999E-06,3,9.4E-07,7,,
Liebermann2.jpg,557,33,-0.003,0,0.322999999999997,1,0.016,0,1.104,8,-0.200999999999993,0,0.032,1,0.003,0,0.012999999999991,0,-0.033999999999999,0,-0.02,0,0.018000000000001,0,-0.042999999999999,0,-0.0002,0,0.007,2,0.0002,0,0.873000000000005,1,0.799000000000007,1,0.674999999999997,1,0.322999999999997,1,0.074,1,0.137,2,0.00094,1,0.0093,6,0.0032,1,-0.407000000000004,1,0.080000000000005,0,0.00072,-3,0.0005,0,-0.046000000000003,0,0.0007,0,0.0013,0,0.0018,0,-0.001,0,0.112,-11,0.013,-1,0.001414,27,0.109,8,-0.045,2,0.0423,5,-0.0005,0,-5.54E-05,29,0.728999999999999,1,0.006,0,0.000999999999999,0,-4.72E-06,5,1.10000000000001E-07,1,,
Liebermann3.jpg,594,33,-0.001,0,0.157,1,-0.010000000000001,0,0.09,1,-0.100999999999999,0,0.015,0,0.026000000000011,0,-0.013999999999996,0,0.038000000000004,0,-0.009999999999998,0,0.031,0,-0.020999999999997,0,-0.00053,1,0.001,0,9.9999999999989E-05,0,0.341000000000001,1,0.400999999999996,1,0.719000000000001,4,0.157,1,0.022,0,0.013999999999999,0,0.0004,0,0.0007,0,0.0014,1,-0.005000000000003,0,0.042,0,0.00024,-1,-0.00029,-1,0.014999999999999,0,0.0013,0,0.0009,0,0.0016,0,-0.004,0,0.173,-15,0.069,-5,0.001157,27,-0.028,2,-0.069,3,0.0488,6,-0.0004,0,-8.89E-05,26,0.087000000000003,0,-0.004,0,-0.002,0,-4.4E-06,3,-2.90000000000002E-07,2,,
Liebermann4.jpg,620,33,-0.001,0,0.167000000000002,1,0.009,0,-0.695,6,-0.079999999999998,0,0.033,1,0.01400000000001,0,-0.012000000000001,0,0.016000000000005,0,-0.011000000000003,0,0.027,2,-0.018000000000001,0,-0.0004,0,0.0015,0,0.0003,0,0.372999999999998,1,0.436999999999998,1,0.354999999999997,1,0.167000000000002,1,0.081,1,0.062000000000001,1,0.001,1,0.0022,1,0.0014,1,0.034000000000003,0,0.148,2,0.001218,-31,0.00087,2,-0.094999999999999,1,0.001,0,0.001,0,0.0012,0,-0.004,0,0.084,-7,0.008,-1,0.000649,25,-0.031,2,0.003,0,0.012,1,0.0013,0,-5.17E-05,19,-0.044999999999988,0,0.001,0,0,0,-2.4E-06,2,-1.95999999999999E-07,2,,
Liebermann5.jpg,623,33,0.0004,0,0.064,0,-0.001,0,-0.331,5,-0.042999999999992,0,-0.01,0,-0.007999999999996,0,-0.004000000000005,0,0.006,0,-0.003,0,0.0036,0,-0.005999999999999,0,0.0018,1,0.0023,1,-9.9999999999989E-05,0,0.153000000000006,0,0.170999999999999,0,0.195,0,0.064,0,0.034999999999999,1,-0.029999999999999,0,0.0003,0,0.0038,2,0.0007,0,-0.084000000000003,0,0.051,1,0,0,0.00026,1,-0.061,1,0.0005,0,0.0015,0,0.0018,0,0,0,0.063,-5,-0.014,-1,0.00046,24,0.018,1,-0.015,1,0.0499,6,-0.0028,0,-9.46E-05,23,0.233000000000004,0,0.001,0,0,0,-2.79999999999999E-06,2,1.43E-06,8,,
Liebermann6.jpg,530,33,-0.004,0,0.342000000000002,1,0.017,0,-0.019,0,-0.150000000000006,0,0.251,5,0.030000000000001,0,-0.037999999999997,0,0.091000000000008,0,-0.021999999999999,0,0.094,2,-0.063000000000001,1,-0.00187,2,0.0003,0,0.0005,0,0.756999999999998,1,0.990000000000002,2,0.827999999999996,2,0.342000000000002,1,0.572,10,0.527,7,0.00882,16,0.0086,7,0.0031,1,0.463999999999999,1,-0.186000000000002,2,-0.000734,-33,0.00097,-2,-0.062000000000001,0,-0.0013,0,-0.0012,0,-0.001,0,0,0,0.119,-11,0.017,-1,0.000497,16,0.083,5,-0.035,1,0.0564,7,-0.0031,0,-8.61E-05,24,0.280000000000001,0,-0.001,0,0,0,-6.7E-06,4,2.29999999999999E-07,2,,
Lievens1.jpg,659,33,0,0,0.034999999999997,0,-0.085,1,-0.082,2,-0.084000000000003,0,0.051,1,0.061,0,-0.036000000000001,0,0.183999999999998,1,0.005000000000003,0,0.0786,-15,-0.101,1,-0.0042,3,-0.0044,2,0.0002,0,0.073,0,0.129000000000005,0,0.050000000000001,0,0.034999999999997,0,0.03,1,0.045999999999999,1,0.00536,5,0.0015,1,0.0003,0,0.007999999999996,0,-0.219000000000001,1,0.00053,-1,0.001,-1,0.010999999999999,0,-0.0009,0,-0.0002,0,-0.0006,0,-0.006,0,0.054,-4,0.001,0,0.002246,30,0.042,3,0.022,1,0.0359,6,0.0014,0,-6.4E-05,18,-0.009,0,-0.001,0,-0.000999999999999,0,-1.40000000000001E-06,1,3.90000000000001E-07,2,,
Lotto1.jpg,646,33,-0.002,0,0.021999999999999,0,-0.002,0,-0.653000000000001,11,-0.045000000000002,0,0.013,0,0.018999999999991,0,-0.024000000000001,0,0.053999999999995,0,-0.003,0,0.037,1,-0.036000000000001,1,-0.0014,0,0.0015,1,0.0002,0,0.055,0,0.065000000000005,0,0.054000000000002,0,0.021999999999999,0,0.037,1,0.024000000000001,0,0.0014,1,0.0009,0,0.0001,0,0.015000000000001,0,0.275,4,0.00075,2,0.00135,6,-0.039999999999999,0,-0.0002,0,-0.0004,0,-0.0002,0,-0.007,0,0.082,-6,0.022,-1,0.000703,28,0.029,2,-0.001,0,0.0447,6,0.0005,0,-6.18E-05,17,0.064999999999998,0,0,0,0,0,2.00000000000005E-07,0,-2.20000000000001E-07,1,,
Lotto2.jpg,602,33,0.0014,0,0.078999999999997,0,-0.034,0,-0.239,3,-0.040999999999997,0,0.038,1,0.027000000000001,0,-0.022999999999996,0,0.060000000000002,0,-0.006,0,0.045,3,-0.046000000000001,0,-0.0016,1,0.0003,0,0.0003,0,0.201999999999998,0,0.195999999999998,0,0.108000000000004,0,0.078999999999997,0,0.07,1,0.084000000000001,1,0.0022,2,0.001,0,0.0008,0,-0.208999999999996,0,0.114000000000001,1,0.00053,1,0.00025,2,-0.036,0,0.0006,0,0.0004,0,-0.0002,0,-0.007,0,0.03,-2,0.022,-2,0.000435,13,-0.025,2,-0.012,0,0.0295,4,0.0024,0,-1.94E-05,8,0.207999999999998,0,-0.002,0,0,0,-3.09999999999999E-06,3,-2.40000000000001E-07,2,,
Lotto3.jpg,640,33,-0.002,0,0.058,0,-0.009,0,-0.375,7,-0.051000000000002,0,-0.022,0,0.028000000000006,0,0,0,0.053000000000004,0,0.001999999999999,0,0.025,1,-0.040000000000001,0,-0.0001,0,0,0,0,0,0.129999999999995,0,0.148000000000003,0,0.151999999999994,0,0.058,0,0.000999999999999,0,0.028000000000001,0,0.00068,1,0.0026,1,0.0006,0,0.521000000000001,1,-0.126,3,-0.000241,3,-0.00058,2,0.058999999999999,0,-0.0003,0,-0.0001,0,-0.0008,0,-0.004,0,0.094,-7,0.046,-4,0.000306,16,0.013,1,0.035,1,0.0327,5,0.0014,0,-8.76E-05,23,-0.236000000000004,0,0.000999999999999,0,0,0,-1.2E-06,1,-9.00000000000008E-08,0,,
Lotto4.jpg,602,33,-0.002,0,0.065000000000001,0,-0.046,1,-0.674,10,-0.039999999999992,0,-0.036,1,0.036000000000001,0,-0.018000000000001,0,0.043999999999997,0,-0.003,0,0.031,1,-0.034999999999999,1,-0.00304,5,-0.0006,0,0,0,0.145000000000003,0,0.166999999999995,0,0.118000000000002,0,0.065000000000001,0,-0.01,0,-0.004,0,-0.0005,0,0.0012,1,0.0006,0,-0.063000000000002,0,0.039,0,0.00027,0,-5.00000000000014E-05,0,-0.113999999999997,1,-0.0005,0,0.0004,0,-0.0005,0,-0.002,0,0.034,-3,0.054,-4,-0.000174,3,-0.02,1,0.019,1,0.0414,6,0.0002,0,-7.8E-05,23,0.063000000000002,0,0.000999999999999,0,0,0,-2.80000000000001E-06,2,4.59999999999999E-07,2,,
Lotto5.jpg,621,33,0.0004,0,0.033999999999999,0,-0.016,0,-0.89,12,-0.072000000000003,0,0.005,0,0.006999999999991,0,-0.001999999999995,0,0.001999999999995,0,0.001000000000005,0,0.005,0,0,0,-0.0006,0,0.0011,0,0,0,0.085999999999999,0,0.097000000000001,0,0.087000000000003,0,0.033999999999999,0,0,0,0.009,0,0.0002,0,0.0012,1,0.0004,0,0.003999999999998,0,0.083,6,0.000595,25,-0.000247,-4,-0.064,0,0.0002,0,0.0003,0,0.0005,0,-0.008,0,0.025,-2,-0.001,0,-6.7E-05,3,-0.06,4,-0.003,0,0.059,7,-0.0004,0,-8.71E-05,21,-0.00200000000001,0,0,0,-0.001,0,-2.50000000000001E-06,1,-2.29999999999999E-07,1,,
Lotto6.jpg,601,33,-0.001,0,0.073,0,-0.013999999999999,0,-1.663,15,-0.187999999999988,0,0.012,0,-0.001000000000005,0,-0.019000000000006,0,0.010999999999996,0,0,0,0.014,1,-0.014,0,-0.0036,3,-0.0022,0,0,0,0.195999999999998,0,0.205999999999996,0,0.119,0,0.073,0,0.031,0,0.041,0,0.0004,0,0.0008,0,0.0008,0,-0.068999999999999,0,0.254,4,0.00124,4,-0.00031,-3,-0.161999999999999,2,9.9999999999989E-05,0,-0.0004,0,-9.9999999999989E-05,0,-0.003,0,-0.027,-2,-0.043,-3,-0.0005301,36,-0.048,3,-0.043,2,0.0316,4,0.0002,0,-5.08E-05,16,0.007999999999996,0,0.000999999999999,0,0,0,-2.50000000000001E-06,2,-1.6E-07,1,,
LouisDavid1.jpg,618,33,0.0004,0,0.048000000000002,0,-0.005,0,-0.277,4,-0.216999999999999,0,-0.004,0,0.024000000000001,0,-0.030999999999992,0,0.065999999999995,0,-0.006999999999998,0,0.037,1,-0.053000000000001,1,-0.00127,4,0,0,9.9999999999989E-05,0,0.114000000000004,0,0.103999999999999,0,0.089000000000006,0,0.048000000000002,0,0.002000000000001,0,0.040999999999999,0,8.99999999999998E-05,0,0.0011,1,0.0004,0,0.037999999999997,0,0.131,1,0,0,-0.00076,-1,-0.113,1,0.0003,0,0.0018,1,0.002,1,-0.004,0,0.095,-7,0.016,-1,0.001349,34,0.04,3,-0.006,0,0.0322,4,-0.0002,0,-0.0001244,24,-0.093000000000004,0,0.005,0,-0.002000000000001,0,-4.10000000000002E-06,2,4.39999999999999E-07,2,,
LouisDavid2.jpg,546,33,0.0003,0,0.053000000000001,0,-0.015,0,-1.015,15,-0.09599999999999,0,-0.014,0,0.019999999999996,0,-0.001000000000005,0,0.033999999999999,0,-0.001000000000001,0,0.014,0,-0.023,0,-0.0003,0,-0.0006,0,0,0,0.138999999999996,0,0.134999999999998,0,0.110999999999997,0,0.053000000000001,0,0.023,0,0.010999999999999,0,-0.00035,0,0.0008,0,0.0005,0,-0.075999999999993,0,0.046999999999999,0,0,0,0.00027,0,-0.132999999999999,1,-0.0035,1,-0.0028,1,-0.0026,1,-0.002,0,0.007,0,0.007,-1,-3.99999999999966E-06,0,0.076,5,-0.014,1,0.0203,3,-0.0045,1,-4.12E-05,10,0.306999999999988,0,-0.001,0,0,0,-2.29999999999997E-06,1,-6.00000000000001E-07,3,,
LouisDavid3.jpg,607,33,-0.001,0,0.050000000000001,0,0.001,0,-1.236,14,-0.073999999999998,0,0.013,0,0.015999999999991,0,-0.015999999999991,0,0.057000000000002,0,-0.001000000000005,0,0.029,0,-0.036,0,-0.00058,3,0.001,0,9.9999999999989E-05,0,0.128999999999998,0,0.153999999999996,0,0.195,0,0.050000000000001,0,0.017,0,0.053999999999999,0,0.0009,1,0.0016,1,0.0004,0,-0.021000000000001,0,0.135999999999999,1,-0.00027,-1,-0.00063,-1,0.045999999999999,0,-0.0003,0,-0.0008,0,-0.0003,0,-0.001,0,-0.096,-7,-0.053,-4,-0.001498,44,-0.04,3,-0.032,1,0.025,4,0.0036,0,-4.62E-05,11,-0.155999999999992,0,-0.001,0,0,0,-1.70000000000001E-06,1,-1.00000000000016E-08,0,,
LouisDavid4.jpg,632,33,-0.001,0,0.018999999999998,0,0.012,0,-1.119,19,-0.100999999999999,0,-0.056,1,0.054000000000002,0,-0.022999999999996,0,0.042000000000002,0,0,0,0.046,1,-0.025,0,-0.0023,2,-0.0013,0,9.9999999999989E-05,0,0.022999999999996,0,0.060000000000002,0,0.039999999999999,0,0.018999999999998,0,-0.010999999999999,0,0.012000000000001,0,-0.001,1,0.001,1,0.0002,0,-0.011000000000003,0,0.049000000000001,0,0.00122,9,0,0,-0.15,1,-0.001,0,-0.0012,0,-0.0017,1,-0.006,0,-0.067,-5,-0.08,-6,-0.001813,44,-0.033,2,-0.04,2,0.0272,4,-0.0017,0,-6.26E-05,14,0.026000000000011,0,-0.001,0,0,0,9.99999999999997E-07,1,-3.4E-07,2,,
LouisDavid5.jpg,568,33,-0.003,0,0.134,1,0.003,0,-1.113,15,-0.048000000000002,0,-0.068000000000001,1,0.000999999999991,0,-0.036000000000001,0,0.035999999999994,0,-0.013999999999999,0,0.03,3,-0.044000000000001,0,0.0003,0,-0.0029,1,-9.9999999999989E-05,0,0.359000000000002,1,0.355000000000004,1,0.380000000000003,2,0.134,1,0.005,0,0.030000000000001,0,0.0003,0,0.0012,1,0.0016,1,-0.028999999999996,0,-0.192,2,0.0012,-3,-0.00072,-5,-0.045000000000002,0,0,0,-0.002,0,-0.0012,0,0.018,-1,-0.046,-3,-0.062,-5,-0.002242,25,-0.015,1,-0.067,3,0.0424,6,-0.0112,1,-9.04E-05,15,-0.266000000000005,0,-0.010999999999999,0,-0.004,0,-2.3E-06,2,1.7E-07,1,,
LouisDavid6.jpg,555,33,-0.002,0,0.123999999999999,1,-0.01,0,-1.286,13,-0.122,0,0.005000000000001,0,0.036000000000001,0,-0.008999999999993,0,0.076000000000001,0,-0.004999999999999,0,0.038,1,-0.052,0,-0.00187,2,-0.0008,0,9.9999999999989E-05,0,0.314999999999998,1,0.311999999999998,1,0.253,1,0.123999999999999,1,0.033,0,0.083,1,0.0008,1,0.0012,1,0.0013,1,-0.241999999999997,1,-0.197,6,0.00025,2,0.00196,-23,-0.248000000000001,2,-0.0012,0,-0.0021,0,-0.0021,0,-0.002,0,0.008,-1,-0.046,-4,-0.00201,24,0.041,3,-0.096,4,0.0075,1,-0.0015,0,-6.61E-05,14,-0.085000000000008,0,-0.007,0,-0.000999999999999,0,-2.89999999999999E-06,2,-2E-07,1,,
LouisDavid7.jpg,630,33,0.0005,0,0.058999999999998,0,0.008,0,-1.351,15,-0.099999999999994,0,-0.011,0,0.026000000000011,0,-0.036999999999992,0,0.078000000000003,0,-0.009999999999998,0,0.047,2,-0.058999999999999,0,-0.0012,1,-0.0005,0,0,0,0.149000000000001,0,0.140000000000001,0,0.134999999999998,0,0.058999999999998,0,-0.006,0,0.036,0,0.00014,0,0.0007,0,0.0006,0,-0.050999999999995,0,0.041,1,0.00028,2,0,0,-0.054,1,-0.0002,0,-9.9999999999989E-05,0,-0.0002,0,-0.002,0,0.01,-1,0.044,-3,-0.000167,9,-0.028,2,-0.008,0,0.0063,1,-0.0049,1,-3.55E-05,10,0.066999999999993,0,0,0,0,0,-2.50000000000001E-06,2,-6.00000000000028E-08,0,,
LouisDavid8.jpg,554,33,0,0,0.082000000000001,0,0.012000000000001,0,-1.125,12,-0.119,0,0.008,0,0.031000000000006,0,-0.016000000000005,0,0.066000000000003,0,-0.004000000000001,0,0.036,1,-0.053999999999999,0,-0.0004,0,-0.0012,0,9.9999999999989E-05,0,0.248000000000005,1,0.189999999999998,0,0.158999999999999,0,0.082000000000001,0,0.028000000000001,0,0.081999999999999,1,0.0005,0,0.0015,1,0.001,1,-0.155999999999999,1,0.052,0,0.00021,0,0.00078,1,-0.058,0,-0.0004,0,-0.0013,0,-0.0009,0,-0.005,0,-0.019,-1,-0.103,-9,-0.00081,19,0.081,5,-0.089,3,0.0121,2,-0.0013,0,-3.06E-05,9,0.106999999999999,0,0,0,0,0,-2.60000000000001E-06,2,-3.6E-07,2,,
Luce1.jpg,566,33,-0.002,0,0.085000000000001,1,-0.005,0,-0.683,7,-0.172000000000011,0,0.050999999999999,1,0.001000000000005,0,-0.024000000000001,0,0.075999999999993,0,-0.009,0,0.032,1,-0.049,1,-0.00241,6,0.0004,0,0.0002,0,0.224000000000004,0,0.205999999999996,0,0.303999999999995,1,0.085000000000001,1,0.029,1,0.057,1,0.0015,1,0.0007,1,0.0009,1,0.132999999999999,2,0.066999999999998,1,0.0007321,inf,-0.00034,-1,-0.047000000000001,0,-0.0009,0,0.0012,0,0.0007,0,-0.002,0,0.008,-1,0.05,-4,-0.001079,23,-0.021,1,-0.041,2,0.0203,3,0.0026,0,-2.96E-05,9,0.540999999999997,1,0.007,0,0.004,0,-3.20000000000001E-06,3,6.99999999999993E-08,1,,
Luce2.jpg,620,33,0.0004,0,0.136000000000001,1,0.007,0,-0.692,7,-0.108000000000004,0,-0.004,0,0.001000000000005,0,-0.013000000000005,0,-0.022999999999996,0,-0.009999999999998,0,0.0053,-1,0.0069,1,-0.0006,0,0.0006,0,9.9999999999989E-05,0,0.357999999999997,1,0.332000000000001,1,0.373999999999995,1,0.136000000000001,1,0.037,1,0.013999999999999,0,0.0009,0,0.00037,0,0.0015,1,0.033,0,-0.033,0,0.001195,40,0.00021,0,-0.055,0,9.9999999999989E-05,0,0.0003,0,0.0006,0,-0.005,0,0.043,-3,-0.033,-3,-0.001086,27,-0.058,3,0.008,0,0.0312,4,-0.0019,0,-3.37E-05,15,0.083999999999989,0,0,0,0,0,-2.50000000000001E-06,2,-9.00000000000008E-08,1,,
Luycx1.jpg,550,33,0.0008,0,0.112,1,0,0,0.03,0,-0.093000000000004,0,-0.042999999999999,1,0.043000000000006,0,-0.026999999999994,0,0.054000000000002,0,-0.007999999999999,0,0.049,1,-0.042,0,-0.00132,2,0.0003,0,0.0002,0,0.239999999999995,1,0.262,1,0.208999999999996,1,0.112,1,-0.012000000000001,0,0.032,0,-0.00056,1,0.0017,1,0.0009,1,-0.165000000000006,0,-0.097999999999999,1,-0.00044,1,-0.00023,1,-0.086,1,0.001,0,0.001,0,0.001,0,-0.005,0,0.016,-1,-0.089,-7,0.000328,22,0.078,5,-0.014,1,0.055,7,0.0001,0,-7.88E-05,27,0.163999999999987,0,0,0,-0.001,0,-6.00000000000001E-06,4,2.60000000000001E-07,1,,
Lyall1.jpg,615,33,-0.002,0,0.042999999999999,0,-0.043,1,-0.537,9,-0.007999999999996,0,0.01,0,0.022000000000006,0,-0.013000000000005,0,0.038000000000004,0,-0.001999999999999,0,0.023,0,-0.041,0,-0.00029,0,0.0005,0,9.9999999999989E-05,0,0.099999999999994,0,0.109999999999999,0,0.146999999999998,0,0.042999999999999,0,-0.011,0,0.025,0,0.00016,1,0.0019,1,0.0004,0,0,0,-0.08,1,0.00023,-1,-0.00033,1,-0.156000000000001,1,0.0005,0,0,0,0.0004,0,-0.006,0,0.136,-10,0.014,-1,0.001219,26,-0.035,3,0.029,1,0.036,5,-0.0002,0,-0.0001085,22,-0.492999999999995,1,0.004,0,0,0,-3.10000000000002E-06,2,2.49999999999999E-07,1,,
