img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability
Kirchner5.jpg,1169,0.7116,21.15,7.4,13.568,128.84,6.751,109.289,106.819,83.829,44.555,-0.6599,12.425,0.2767,0.4249,0.5078,67.222,51.354,41.602,21.15,13.897,26.794,0.2832,0.1826,0.2305,31.03,6.17,-0.02675,0.01537,10.306,0.4792,0.4878,0.4592,-2.493,-1.22,-1.263,0.003198,1.595,2.573,0.7629,0.8409,0.0002779,97.872,4.491,4.509,0.0001275,1.819E-05
31615.jpg,727,1.423,27.691,7.255,22.745,208.104,4.828,121,125.571,129.916,51.282,-0.3906,-2.558,0.2108,0.1437,0.5275,65.985,68.465,75.844,27.691,2.006,10.982,0.2626,0.1975,0.2945,13.67,1.354,0.001171,0.006667,11.783,0.5029,0.5799,0.4957,-2.653,-1.231,-1.095,0.09919,1.623,2.759,0.7271,0.8602,0.0006049,97.658,3.463,4.04,0.0002403,8.685E-06
SS_2.15_rep17.jpg,682,1,15.151,7.248,1.225,18.129,0,127.517,127.517,127.517,52.97,-0.00146,0.002767,0,0,0.5001,38.254,38.254,38.254,15.151,0.0003207,0.0006078,0,0,0.15,30.883,6.438,0.01613,0.02786,7.979,0.6288,0.5706,0.5338,-3.371,-1.598,-1.578,0.02566,0.8884,2.124,0.5772,0.7742,0.0008616,92.734,4.358,3.748,0.0005768,4.158E-06
SS_0.3_rep19.jpg,682,1,10.525,6.784,23.842,97.26,0,127.491,127.491,127.491,53.183,-0.001464,0.002775,0,0,0.5,26.707,26.707,26.707,10.525,0.0002228,0.0004223,0,0,0.1047,25.095,0.4147,-0.001466,-0.001466,0.2264,0.7976,0.799,0.7966,-1.284,-0.3547,-0.2598,0.3365,1.98,2.906,0.9668,0.9314,7.18E-05,99.986,4.578,4.577,0.0001051,1.591E-06
36888.jpg,809,0.8946,26.783,5.807,5.615,52.236,5.158,49.964,51.646,78.033,24.21,8.724,-11.2043,0.8521,0.607,0.3629,63.891,65.797,92.438,26.783,15.556,26.435,0.2163,0.3625,0.3652,43.761,14.183,-0.06806,-0.01991,23.488,0.3445,0.2645,0.2905,-3.016,-1.379,-1.349,0.05932,1.048,2.441,0.5489,0.6844,0.0007073,90.284,3.95,3.954,0.0003623,3.085E-05
Zurbaran7.jpg,1155,1.447,21.215,7.504,7.341,97.514,6.073,87.789,67.649,46.699,29.805,6.146,15.831,0.1385,0.5427,0.3682,66.205,47.014,41.149,21.215,12.858,15.361,0.1609,0.1917,0.2478,39.551,12.458,0.0388,0.04873,19.991,0.4229,0.4356,0.3971,-2.897,-1.588,-1.446,0.004193,1.384,2.503,0.7069,0.8071,0.0005177,96.308,4.418,4.448,0.0001825,2.552E-05
MerrittChase8.jpg,1001,0.4656,12.878,6.724,3.079,27.203,5.321,64.159,64.007,54.378,26.36,-1.828,5.814,0.178,0.1687,0.2577,29.336,29.52,24.882,12.878,2.315,3.811,0.08718,0.08095,0.1176,49.889,8.629,-0.01887,0.0388,21.429,0.549,0.4554,0.4402,-2.986,-1.416,-1.483,0.00282,1.078,2.64,0.7811,0.7126,0.000381,90.99,4.42,4.169,0.000149,1.398E-05
SS_0.8_rep7.jpg,682,1,13.474,7.094,23.566,141.991,0,127.495,127.495,127.495,53.052,-0.001461,0.00277,0,0,0.5,34.08,34.08,34.08,13.474,0.0002856,0.0005413,0,0,0.1336,25.812,1.495,0.007331,0.001466,1.867,0.7881,0.7868,0.7831,-2.27,-0.8497,-0.7879,0.2906,1.993,2.825,0.9564,0.9333,8.027E-05,99.69,4.577,4.575,0.0001276,1.602E-06
33214.jpg,703,1.547,16.227,6.399,8.922,69.873,0,190.452,190.452,190.452,76.754,-0.001963,0.003721,0,0,0.7469,42.847,42.847,42.847,16.227,0.0003441,0.0006522,0,0,0.168,1.679,10.992,0.008197,-0.05435,12.588,0.5218,0.3492,0.3533,-2.567,-1.107,-1.173,0.06137,1.703,2.649,0.6535,0.7702,0.0006494,79.248,3.884,4.228,0.0003238,1.1E-05
SS_2.3_rep14.jpg,682,1,15.33,7.14,0.9068,13.417,0,127.489,127.489,127.489,52.939,-0.001459,0.002766,0,0,0.5,38.27,38.27,38.27,15.33,0.0003244,0.000615,0,0,0.1501,15.111,11.97,0.03079,0.05132,9.135,0.5855,0.4188,0.3713,-2.949,-1.427,-1.475,0.03171,0.8576,2.141,0.4939,0.7274,0.001136,84.771,3.869,2.923,0.0007482,4.806E-06
Veronese8.jpg,1000,2.155,24.588,7.792,15.178,166.496,6.553,113.572,96.436,89.694,41.344,6.167,6.299,0.0121,0.287,0.4542,64.224,60.097,50.278,24.588,7.779,8.952,0.1669,0.165,0.246,31.02,2.938,0.01391,0.004732,21.988,0.6351,0.5227,0.5138,-2.677,-1.367,-1.24,0.00651,1.531,2.648,0.739,0.8364,0.0004943,98.474,3.847,4.299,0.0001809,9.549E-06
3657.jpg,747,1.334,15.755,7.477,10.279,104.768,5.238,164.971,75.795,43.605,43.618,34.009,34.999,0.04017,0.7601,0.647,47.179,42.31,40.828,15.755,14.606,16.203,0.03794,0.1958,0.1848,20.327,6.323,-0.03162,0,10.22,0.5243,0.5074,0.4781,-2.869,-1.306,-1.188,0.05788,1.466,2.62,0.6887,0.8071,0.0004953,99.251,4.555,4.527,0.0002517,1.687E-05
SS_1.9_rep11.jpg,682,1,15.111,7.286,2.762,37.473,0,127.499,127.499,127.499,52.967,-0.00146,0.002767,0,0,0.5,38.267,38.267,38.267,15.111,0.0003199,0.0006064,0,0,0.1501,33.893,5.641,-0.0132,0.02493,6.497,0.6573,0.6311,0.5969,-4.025,-1.852,-1.668,0.02227,1.067,2.307,0.7974,0.856,0.0004658,94.888,4.564,4.442,0.0003068,2.361E-06
SS_0.45_rep20.jpg,682,1,11.365,6.884,24.791,113.242,0,127.503,127.503,127.503,53.153,-0.001463,0.002774,0,0,0.5,28.807,28.807,28.807,11.365,0.0002406,0.0004561,0,0,0.113,25.163,0.9274,-0.001466,-0.004399,0.5685,0.7957,0.7957,0.7947,-1.56,-0.4989,-0.4261,0.3285,1.989,2.888,0.9701,0.9362,7.425E-05,99.96,4.582,4.577,0.0001098,1.527E-06
SS_1.1_rep10.jpg,682,1,14.786,7.227,15.006,114.006,0,127.487,127.487,127.487,52.981,-0.00146,0.002767,0,0,0.4999,37.452,37.452,37.452,14.786,0.0003134,0.0005941,0,0,0.1469,27.056,3.344,-0.01613,0.004399,3.867,0.7691,0.7687,0.7606,-2.877,-1.133,-1.101,0.2985,1.711,2.684,0.9455,0.9244,0.0001015,97.439,4.577,4.571,0.0001468,1.619E-06
vanRuisdael1.jpg,1240,1.226,24.883,7.204,8.355,78.524,5.85,78.94,78.908,72.425,31.917,-0.7374,4.18,0.1661,0.2458,0.3316,55.378,60.225,63.281,24.883,2.606,8.269,0.1508,0.1547,0.2432,43.892,29.504,-0.06223,0.1338,23.191,0.4866,0.4274,0.3976,-2.637,-1.304,-1.28,0.003569,1.354,2.541,0.74,0.8073,0.0003755,90.08,4.423,4.502,0.0001426,1.747E-05
Hogarth1.jpg,1226,0.795,21.296,7.341,7.777,78.86,6.399,72.524,67.395,54.951,28.046,1.336,8.189,0.1799,0.4075,0.317,60.157,49.798,46.681,21.296,6.986,14.495,0.1769,0.2529,0.2213,60.937,10.005,-0.0488,0.01098,14.898,0.4229,0.4299,0.3786,-2.608,-1.33,-1.272,0.00157,1.373,2.518,0.7035,0.8164,0.0002998,90.099,4.553,4.502,0.0001313,1.632E-05
37706.jpg,747,0.7494,19.918,7.119,6.39,49.033,5.839,66.147,40.455,44.407,19.294,11.677,2.311,0.9756,0.5851,0.2598,53.734,44.74,48.353,19.918,8.033,4.922,0.06871,0.2606,0.2103,63.232,28.561,0.03125,-0.1393,24.412,0.5631,0.5114,0.501,-3.035,-1.441,-1.442,0.03978,1.194,2.483,0.7507,0.7686,0.0004059,88.424,4.381,4.314,0.0001388,1.332E-05
31995.jpg,813,1.106,23.706,7.333,12.687,128.343,4.505,115.887,79.574,49.777,36.575,13.428,23.221,0.07592,0.7054,0.4545,50.388,62.946,65.442,23.706,8.17,10.276,0.02695,0.335,0.1977,46.673,11.019,-0.05504,0.002591,13.497,0.3495,0.4205,0.324,-2.506,-1.335,-1.112,0.2349,1.497,2.655,0.5449,0.7503,0.0009923,93.232,3.6,3.772,0.0003731,2.926E-05
4190.jpg,747,1.334,21.994,7.66,19.183,131.198,5.718,93.117,102.771,91.633,41.496,-5.744,5.102,0.2064,0.1378,0.4087,54.163,54.366,53.364,21.994,10.223,8.682,0.241,0.1613,0.2165,38.837,8.828,0.005855,0.04375,15.309,0.5349,0.5328,0.5317,-2.246,-1.081,-1.091,0.05584,1.664,2.681,0.7249,0.8571,0.0005024,95.755,4.215,4.378,0.0001446,1.028E-05
SS_0.4_rep14.jpg,682,1,11.036,6.814,24.498,107.167,0,127.491,127.491,127.491,53.162,-0.001464,0.002774,0,0,0.5,27.98,27.98,27.98,11.036,0.0002336,0.0004428,0,0,0.1097,25.226,0.4147,-0.001466,-0.001466,0.4164,0.7962,0.7939,0.7938,-1.454,-0.4444,-0.3497,0.329,1.969,2.886,0.9673,0.9333,7.619E-05,99.971,4.581,4.577,0.0001088,1.461E-06
35354.jpg,753,1.31,19.922,7.598,12.41,132.163,5.801,104.681,78.168,40.954,34.961,7.847,24.428,0.1118,0.6556,0.4328,65.81,45.915,32.294,19.922,10.735,21.118,0.159,0.2456,0.2365,49.081,3.863,-0.005855,-0.0184,7.215,0.4834,0.498,0.4702,-3.161,-1.441,-1.291,0.08089,1.421,2.571,0.7575,0.8284,0.0003867,97.886,4.547,4.522,0.0001561,1.43E-05
Reynolds12.jpg,1266,1.172,29.074,7.117,6.397,83.546,5.547,84.509,75.761,66.825,31.186,2.24,6.378,0.08712,0.3062,0.3342,70.614,70.862,64.925,29.074,5.702,6.257,0.09914,0.1979,0.2779,39.605,26.283,-0.09883,-0.08662,18.361,0.4368,0.355,0.3043,-2.943,-1.443,-1.406,0.002192,1.293,2.442,0.5918,0.8133,0.0003499,92.82,4.508,4.486,0.0002102,1.965E-05
Gauguin16.jpg,1217,1.279,15.581,7.313,6.877,69.507,6.743,127.506,122.325,92.873,50.81,-2.216,16.316,0.1576,0.3195,0.5228,47.332,38.218,32.34,15.581,6.454,17.098,0.174,0.1748,0.1615,20.819,0.8223,0.00366,0.001873,8.654,0.5205,0.4568,0.4438,-2.871,-1.422,-1.409,0.002146,1.362,2.514,0.8269,0.8159,0.000329,94.459,4.487,4.487,0.0001104,1.631E-05
997.jpg,747,1.334,29.343,6.705,12.144,81.956,6.19,49.772,59.018,42.633,22.086,-6.221,7.575,0.302,0.4042,0.2364,70.729,73.247,63.032,29.343,8.894,13.642,0.1405,0.2343,0.2937,68.615,14.767,0.02693,-0.06875,24.998,0.5321,0.4786,0.4845,-2.363,-0.9776,-1.063,0.03857,1.213,2.737,0.6219,0.7974,0.0002344,76.564,4.462,4.463,0.0001074,1.305E-05
502302.jpg,860,0.7917,28.087,7.648,12.003,103.866,5.36,116.31,89.34,29.555,38.534,4.627,32.856,0.119,0.7774,0.46,85.655,64.742,49.57,28.087,11.755,23.793,0.07073,0.2729,0.3319,30.265,23.357,-0.005263,-0.1167,22.658,0.578,0.4328,0.4302,-2.42,-1.193,-1.225,0.05054,1.289,2.617,0.6158,0.7876,0.000531,91.686,4.183,4.274,0.000129,2.289E-05
SS_2.2_rep10.jpg,682,1,15.2,7.189,1.03,15.161,0,127.514,127.514,127.514,52.964,-0.00146,0.002767,0,0,0.5001,38.271,38.271,38.271,15.2,0.0003217,0.0006098,0,0,0.1501,27.392,9.682,-0.001466,-0.04839,8.775,0.7712,0.4555,0.4552,-3.281,-1.553,-1.535,0.03258,0.8702,2.152,0.5414,0.7569,0.0009355,87.779,4.331,3.64,0.0006309,4.256E-06
Vernet2.jpg,1210,1.296,21.449,7.554,4.506,41.974,5.761,118.377,108.66,77.169,45.212,-0.997,18.685,0.1481,0.385,0.4728,56.756,51.18,42.081,21.449,5.313,11.095,0.09351,0.1789,0.2193,14.818,13.871,0.00366,-0.06926,9.927,0.4416,0.2903,0.2765,-2.717,-1.321,-1.339,0.003613,1.144,2.479,0.5293,0.7736,0.0003878,87.494,4.338,4.484,0.0002128,2.41E-05
Aivazovsky2.jpg,1141,1.491,22.364,7.757,3.687,38.299,6.045,137.756,109.57,85.627,47.483,7.847,16.794,0.05425,0.3638,0.5435,64.757,53.273,34.493,22.364,5.772,14.35,0.108,0.1133,0.2493,15.886,18.445,-0.04026,0.08297,23.1,0.5063,0.2175,0.2027,-2.729,-1.437,-1.412,0.003226,1.246,2.477,0.4122,0.6363,0.0004936,94.619,3.96,4.152,0.0003538,2.341E-05
Rembrandt35.jpg,1219,0.7848,17.224,7.284,4.483,37.333,4.529,104.228,82.875,45.718,35.961,4.088,24.313,0.09538,0.5515,0.4087,45.207,41.204,24.085,17.224,4.935,11.706,0.03816,0.1112,0.1773,46.925,9.221,0.04478,0.01098,13.634,0.4488,0.4058,0.3734,-2.72,-1.303,-1.348,0.01068,1.424,2.466,0.6736,0.718,0.000402,89.266,4.481,4.29,0.0002102,1.802E-05
SS_2.15_rep9.jpg,682,1,15.139,7.177,1.115,16.422,0,127.507,127.507,127.507,52.968,-0.00146,0.002767,0,0,0.5,38.272,38.272,38.272,15.139,0.0003204,0.0006073,0,0,0.1501,26.509,11.411,-0.02493,-0.05132,9.067,0.6357,0.4539,0.4111,-3.331,-1.565,-1.502,0.02952,0.9041,2.156,0.5854,0.7796,0.00091,90.27,4.291,3.738,0.0006029,4.21E-06
SS_2.3_rep8.jpg,682,1,15.055,7.17,1.277,19.273,0,127.497,127.497,127.497,52.974,-0.00146,0.002767,0,0,0.5,38.272,38.272,38.272,15.055,0.0003186,0.0006039,0,0,0.1501,33.544,2.782,-0.004399,-0.0132,6.906,0.4762,0.469,0.6523,-3.355,-1.581,-1.499,0.0401,0.8469,2.159,0.5741,0.7628,0.0009499,95.21,4.304,3.459,0.0006031,3.606E-06
34965.jpg,747,0.7494,26.698,7.745,7.964,83.964,5.044,146.037,103.329,42.151,46.138,10.843,37.932,0.09657,0.7248,0.5748,81.176,64.385,39.641,26.698,12.231,19.767,0.0537,0.2107,0.3164,23.155,3.939,-0.0125,0.01522,12.367,0.3003,0.3045,0.2503,-3.141,-1.463,-1.442,0.05455,1.184,2.435,0.4741,0.7567,0.0007924,97.796,4.201,4.281,0.0003639,3.017E-05
Rusinol9.jpg,1240,1.226,17.583,7.35,9.53,77.028,6.607,73.274,62.808,62.826,27.407,5.924,1.482,0.921,0.4416,0.3397,55.964,38.341,29.657,17.583,9.088,15.486,0.317,0.1935,0.1868,40.223,14.35,0.0593,-0.04039,12.846,0.5141,0.4491,0.4293,-2.314,-1.16,-1.122,0.001516,1.579,2.587,0.6556,0.8258,0.0002576,94.167,4.376,4.502,0.0001161,1.492E-05
34440.jpg,747,1.334,19.368,7.329,17.601,118.213,0.8473,105.19,76.45,62.629,34.465,10.598,13.165,0.05432,0.4827,0.4125,47.397,48.229,48.071,19.368,1.872,1.516,0.006614,0.1937,0.1859,68.209,9.81,-0.03162,0.0375,15.268,0.5786,0.5143,0.4799,-2.216,-1.008,-0.9861,0.08985,1.712,2.706,0.7338,0.8697,0.0002301,89.715,4.564,4.548,0.0001557,7.093E-06
SS_1_rep12.jpg,682,1,14.465,7.195,19.007,134.416,0,127.491,127.491,127.491,52.999,-0.00146,0.002768,0,0,0.5,36.586,36.586,36.586,14.465,0.0003069,0.0005817,0,0,0.1435,25.853,4.168,-0.0132,-0.01613,2.027,0.7713,0.7737,0.7622,-2.674,-1.045,-0.9871,0.289,1.843,2.74,0.9571,0.9286,9.215E-05,99.079,4.579,4.572,0.0001397,1.634E-06
Poussin3.jpg,1223,1.265,21.181,7.135,8.163,80.719,6.389,55.819,60.112,54.488,23.873,-2.341,3.044,0.3125,0.3473,0.2602,54.363,50.528,49.562,21.181,5.452,8.649,0.223,0.188,0.2233,72.287,3.388,-0.01684,0.001852,14.884,0.4543,0.4205,0.4236,-2.86,-1.36,-1.365,0.004359,1.378,2.437,0.759,0.8144,0.0003714,88.351,4.328,4.478,0.0001303,1.455E-05
SS_1.55_rep18.jpg,682,1,15.044,7.255,3.953,43.556,0,127.5,127.5,127.5,52.976,-0.00146,0.002767,0,0,0.5,38.25,38.25,38.25,15.044,0.0003184,0.0006035,0,0,0.15,32.972,6.221,0.03079,0.004399,5.693,0.6624,0.6853,0.6337,-3.734,-1.629,-1.499,0.1519,1.131,2.469,0.8621,0.878,0.0002965,94.24,4.574,4.521,0.0002204,2.228E-06
Aertsen3.jpg,1107,1.611,15.706,7.188,12.26,113.889,5.566,62.356,53.609,41.359,22.437,1.814,8.812,0.114,0.3304,0.2474,39.681,35.888,29.15,15.706,5.402,7.142,0.07219,0.1603,0.1571,52.362,0.1464,0.0007321,0,15.472,0.5654,0.5489,0.5444,-2.401,-1.319,-1.234,0.001994,1.611,2.651,0.7595,0.854,0.0003442,98.769,4.52,4.531,0.0001394,1.13E-05
Hogarth6.jpg,1271,0.8609,15.832,7.266,7.471,64.989,5.026,76.13,55.181,26.566,24.366,5.624,20.184,0.09966,0.6581,0.3002,43.919,35.88,23.489,15.832,7.435,11.273,0.03987,0.1421,0.1721,52.111,15.715,-0.02211,-0.0754,19.458,0.5389,0.4517,0.4439,-2.615,-1.247,-1.317,0.004001,1.435,2.561,0.8023,0.8039,0.0002761,88.826,4.511,4.503,0.0001249,1.47E-05
5137.jpg,747,1.334,26.153,7.219,5.315,59.424,5.771,122.065,105.453,95.693,44.751,5.262,8.151,0.05923,0.2951,0.4814,64.711,66.09,67.206,26.153,6.003,7.028,0.1009,0.2021,0.2539,81.033,9.722,0.01288,0.04688,19.22,0.2869,0.3181,0.236,-3.246,-1.574,-1.339,0.09315,1.138,2.325,0.5173,0.7082,0.0007193,77.157,4.269,4.207,0.0002732,3.313E-05
SS_0.55_rep12.jpg,682,1,11.95,6.928,25.062,123.222,0,127.491,127.491,127.491,53.123,-0.001463,0.002773,0,0,0.5,30.282,30.282,30.282,11.95,0.000253,0.0004797,0,0,0.1188,25.253,0.9274,-0.004399,-0.001466,0.6825,0.7933,0.7934,0.7914,-1.772,-0.5984,-0.5101,0.3103,2.012,2.875,0.9678,0.9371,7.281E-05,99.958,4.583,4.577,0.0001143,1.456E-06
Homer1.jpg,1114,1.585,17.856,7.502,7.217,83.306,5.865,124.988,119.73,104.977,49.885,-0.4602,9.119,0.149,0.1983,0.4975,45.926,45.451,46.698,17.856,5.502,5.275,0.08881,0.1475,0.1783,41.511,0.4968,-0.002196,0.00116,14.798,0.4433,0.4542,0.4436,-2.789,-1.426,-1.34,0.001905,1.362,2.536,0.7681,0.804,0.0004461,96.444,4.316,4.481,0.0001413,1.58E-05
36020.jpg,777,0.8768,28.731,7.514,13.261,154.014,5.738,157.599,162.749,148.788,65.028,-3.794,6.769,0.1955,0.1508,0.6469,76.088,73.199,81.853,28.731,11.002,13.913,0.1695,0.241,0.2815,21.381,14.054,-0.02617,0.06522,13.907,0.5343,0.3815,0.3723,-2.847,-1.355,-1.519,0.1103,1.294,2.564,0.5803,0.7088,0.001139,96.732,3.427,3.92,0.0003054,2.648E-05
SS_1.25_rep4.jpg,682,1,15.048,7.233,8.55,74.549,0,127.501,127.501,127.501,52.971,-0.00146,0.002767,0,0,0.5,38.079,38.079,38.079,15.048,0.0003189,0.0006046,0,0,0.1493,33.505,4.854,0.02199,-0.01026,6.133,0.743,0.7527,0.7439,-3.272,-1.312,-1.268,0.2995,1.446,2.639,0.9132,0.9059,0.0001427,94.393,4.577,4.56,0.0001623,2.094E-06
Guercino5.jpg,1181,0.7291,10.767,6.743,4.824,38.574,5.568,56.622,37.637,26.566,16.963,7.176,10.746,0.08504,0.4949,0.2235,30.902,24.194,15.896,10.767,8.999,7.339,0.07142,0.1693,0.12,80.506,6.214,-0.008032,-0.03001,13.693,0.4493,0.3736,0.3767,-2.679,-1.413,-1.389,0.005035,1.501,2.53,0.6537,0.7554,0.0003347,86.825,4.465,4.427,0.0001613,1.955E-05
SS_1.1_rep3.jpg,682,1,14.836,7.22,15.916,120.928,0,127.503,127.503,127.503,52.98,-0.001459,0.002766,0,0,0.5,37.338,37.338,37.338,14.836,0.0003156,0.0005982,0,0,0.1464,23.173,4.168,0.0132,0.01613,3.901,0.7604,0.7594,0.7577,-2.892,-1.135,-1.085,0.2936,1.718,2.726,0.9468,0.9298,0.0001036,98.547,4.579,4.57,0.0001467,1.61E-06
SS_0.5_rep6.jpg,682,1,11.644,6.925,24.971,118.471,0,127.502,127.502,127.502,53.141,-0.001463,0.002774,0,0,0.5,29.494,29.494,29.494,11.644,0.0002465,0.0004673,0,0,0.1157,25.097,0.4147,0.001466,-0.001466,0.4306,0.7942,0.7962,0.792,-1.657,-0.5492,-0.4794,0.3235,2.035,2.876,0.9674,0.9378,7.301E-05,99.968,4.579,4.577,0.0001125,1.438E-06
Renoir21.jpg,1163,0.7028,19.251,7.37,7.646,64.372,5.594,93.297,91.607,79.856,37.939,-1.414,6.769,0.1301,0.1473,0.3696,47.979,47.865,41.275,19.251,2.459,6.643,0.1336,0.09196,0.1881,52.866,17.03,-0.0625,0.05783,13.367,0.4926,0.4475,0.4221,-2.619,-1.244,-1.303,0.003754,1.429,2.688,0.7703,0.8236,0.0002677,90.854,4.453,4.448,0.0001216,1.212E-05
SS_1.55_rep1.jpg,682,1,15.195,7.247,4.214,46.952,0,127.502,127.502,127.502,52.959,-0.001459,0.002765,0,0,0.5,38.252,38.252,38.252,15.195,0.0003236,0.0006134,0,0,0.15,19.782,5.641,-0.004399,0.02786,6.085,0.6875,0.6798,0.6707,-3.748,-1.638,-1.486,0.1583,1.247,2.475,0.8796,0.869,0.00029,94.52,4.568,4.516,0.0002169,2.547E-06
Perov1.jpg,1229,0.7994,14.918,6.323,3.71,39.205,4.102,41.823,31.545,19.672,13.243,2.767,8.476,0.1078,0.5088,0.1641,43.948,32.128,19.566,14.918,4.264,9.721,0.03617,0.1635,0.1723,55.192,21.9,-0.04396,-0.1003,29.443,0.4629,0.366,0.344,-2.837,-1.436,-1.439,0.004343,1.39,2.487,0.57,0.7379,0.0003761,85.139,4.44,4.391,0.0002448,1.435E-05
31858.jpg,712,1.26,41.906,5.338,21.665,158.863,0,96.561,96.561,96.561,38.534,-0.0009944,0.001885,0,0,0.3787,105.419,105.419,105.419,41.906,0.001035,0.001962,0,0,0.4134,38.68,22.642,-0.0466,0.1032,20.335,0.5423,0.4613,0.3901,-2.51,-0.9799,-1.077,0.115,1.236,2.845,0.5901,0.824,0.0008745,94.334,4.089,4.187,0.0002959,2.276E-05
SS_2.3_rep4.jpg,682,1,15.529,7.121,1.426,21.55,0,127.508,127.508,127.508,52.945,-0.001455,0.002757,0,0,0.5,38.201,38.201,38.201,15.529,0.0003449,0.0006537,0,0,0.1498,13.383,6.221,-0.02199,-0.02199,7.033,0.5304,0.5979,0.5272,-3.458,-1.611,-1.541,0.03366,0.8829,2.162,0.5935,0.7541,0.0009096,88.525,4.393,3.709,0.0005717,3.646E-06
Watts1.jpg,915,2.944,13.485,7.334,7.148,56.984,5.377,106.194,77.283,64.04,35.337,10.656,12.485,0.02898,0.396,0.4202,39.289,31.889,24.012,13.485,6.125,11.076,0.09782,0.1561,0.1505,34.095,10.182,0.02709,0.0431,29.891,0.5254,0.4913,0.4568,-2.526,-1.28,-1.312,0.001419,1.462,2.542,0.7633,0.8501,0.0003434,93.948,4.496,4.482,0.0001427,1.168E-05
Canaletto10.jpg,1226,1.258,17.329,7.033,7.649,77.871,5.584,150.949,143.336,123.065,59.189,-0.4411,12.079,0.1379,0.22,0.5968,43.023,44.237,47.778,17.329,2.973,6.698,0.06775,0.1381,0.1711,14.549,15.356,-0.04026,-0.06538,8.37,0.3691,0.2921,0.2182,-2.401,-1.237,-1.19,0.004935,1.469,2.592,0.5153,0.843,0.0004558,89.909,3.726,4.141,0.0002681,2.13E-05
SS_1.95_rep6.jpg,682,1,14.955,7.121,1.512,21.155,0,127.499,127.499,127.499,52.986,-0.00146,0.002767,0,0,0.5,38.256,38.256,38.256,14.955,0.0003165,0.0005999,0,0,0.15,40.974,9.717,-0.004399,0.04839,7.211,0.7074,0.5002,0.4794,-3.645,-1.675,-1.539,0.01018,0.9291,2.247,0.6953,0.8137,0.0006726,86.133,4.458,4.16,0.0004317,3.72E-06
SS_1.35_rep5.jpg,682,1,15.306,7.259,7.962,74.452,0,127.507,127.507,127.507,52.952,-0.001457,0.002763,0,0,0.5,38.115,38.115,38.115,15.306,0.0003302,0.0006259,0,0,0.1495,17.682,5.938,0.01613,-0.02493,6.698,0.7173,0.715,0.7098,-3.463,-1.389,-1.366,0.2874,1.434,2.607,0.9202,0.9052,0.0001515,94.98,4.576,4.56,0.0001728,2.109E-06
Mauve4.jpg,1143,1.485,17.522,7.15,6.341,71.048,4.388,146.794,130.343,97.882,54.661,1.497,19.788,0.1141,0.3393,0.5758,44.902,43.123,36.673,17.522,3.936,8.639,0.03214,0.1318,0.1759,13.677,2.093,-0.009517,-0.004348,13.186,0.5229,0.4255,0.3863,-2.715,-1.417,-1.32,0.003606,1.437,2.615,0.6778,0.8242,0.0003323,82.852,4.41,4.464,0.0001594,1.399E-05
31641.jpg,787,1.186,22.338,7.803,27.567,154.691,5.404,139.54,105.987,67.565,46.567,9.432,26.198,0.0748,0.5574,0.5484,55.877,57.787,49.822,22.338,6.264,14.527,0.06299,0.2107,0.219,37.623,9.601,-0.04098,0.025,10.217,0.6078,0.579,0.5901,-2.12,-0.8448,-1.053,0.06846,1.768,2.752,0.8495,0.8543,0.0002934,97.756,4.169,4.434,0.0001052,8.996E-06
SS_2.05_rep20.jpg,682,1,15.139,7.217,1.6,22.859,0,127.498,127.498,127.498,52.964,-0.00146,0.002767,0,0,0.5,38.272,38.272,38.272,15.139,0.0003204,0.0006073,0,0,0.1501,31.002,9.539,-0.03372,-0.03372,7.3,0.5497,0.5744,0.4788,-3.682,-1.711,-1.551,0.01337,0.927,2.235,0.6825,0.8051,0.0006989,95.277,4.506,4.124,0.0004493,3.449E-06
SS_0.45_rep15.jpg,682,1,11.361,6.883,24.718,112.549,0,127.502,127.502,127.502,53.153,-0.001463,0.002774,0,0,0.5,28.794,28.794,28.794,11.361,0.0002405,0.0004559,0,0,0.1129,24.928,0.4147,0.001466,-0.001466,0.3723,0.793,0.7922,0.7903,-1.585,-0.5121,-0.432,0.3216,2.015,2.883,0.9657,0.9351,7.261E-05,99.981,4.58,4.577,0.0001104,1.557E-06
SS_1.45_rep20.jpg,682,1,14.998,7.242,6.699,68,0,127.5,127.5,127.5,52.979,-0.00146,0.002767,0,0,0.5,38.196,38.196,38.196,14.998,0.0003177,0.0006021,0,0,0.1498,37.491,2.074,0.01026,0.001466,5.627,0.725,0.7386,0.7099,-3.672,-1.524,-1.431,0.2426,1.334,2.538,0.8963,0.897,0.0002,94.732,4.575,4.546,0.0001874,1.852E-06
